user_id,timestamp,hour,day_of_week,data_volume_mb,num_files_accessed,login_attempts,failed_logins,location,device,session_duration_min,is_anomalous
U046,2025-12-12 12:02:48,12,4,4.72,2,1,0,Office_A,Laptop_B,28.67,0
U016,2025-12-12 12:06:48,12,4,4.49,5,1,0,Office_B,Laptop_A,36.92,0
U020,2025-12-12 12:10:48,12,4,10.74,3,1,0,Remote_VPN,Laptop_A,0.67,0
U048,2025-12-12 12:12:48,12,4,1.59,5,1,0,Office_B,Desktop_A,12.11,0
U004,2025-12-12 12:14:47,12,4,20.18,7,1,0,Office_A,Laptop_A,6.96,0
U020,2025-12-12 12:14:48,12,4,8.95,4,1,0,Office_A,Laptop_A,1.6,0
U003,2025-12-12 12:15:47,12,4,3.13,4,1,0,Office_A,Desktop_A,14.19,0
U006,2025-12-12 12:25:48,12,4,8.32,8,1,0,Office_A,Laptop_A,8.47,0
U013,2025-12-12 12:31:48,12,4,6.22,3,1,0,Office_A,Laptop_B,73.37,0
U046,2025-12-12 12:31:48,12,4,10.72,4,1,0,Office_B,Desktop_A,4.26,0
U036,2025-12-12 12:36:48,12,4,6.32,3,1,0,Office_B,Laptop_B,1.61,0
U049,2025-12-12 12:37:48,12,4,23.9,7,1,0,Office_A,Laptop_A,2.3,0
U028,2025-12-12 12:38:48,12,4,9.61,7,1,0,Office_A,Laptop_A,60.33,0
U028,2025-12-12 12:40:48,12,4,7.33,4,1,0,Office_A,Laptop_A,20.18,0
U024,2025-12-12 12:40:48,12,4,1.22,10,1,0,Office_A,Desktop_A,35.08,0
U016,2025-12-12 12:42:48,12,4,15.91,4,1,0,Office_B,Laptop_A,13.56,0
U022,2025-12-12 12:42:48,12,4,23.66,6,1,0,Office_A,Laptop_A,12.42,0
U024,2025-12-12 12:43:48,12,4,46.82,6,1,0,Office_A,Desktop_A,147.34,0
U028,2025-12-12 12:47:48,12,4,4.52,6,1,0,Office_A,Desktop_A,5.96,0
U026,2025-12-12 12:52:48,12,4,8.82,5,1,0,Office_A,Laptop_A,4.44,0
U041,2025-12-12 12:54:48,12,4,5.72,4,1,0,Office_B,Laptop_B,65.12,0
U024,2025-12-12 12:55:48,12,4,6.28,4,1,0,Office_A,Laptop_A,42.12,0
U048,2025-12-12 12:57:48,12,4,13.96,5,1,0,Office_A,Laptop_B,4.65,0
U019,2025-12-12 12:59:48,12,4,12.19,6,1,0,Office_A,Desktop_A,57.04,0
U006,2025-12-12 12:59:48,12,4,13.19,7,1,0,Office_B,Laptop_B,27.59,0
U047,2025-12-12 13:00:48,13,4,3.02,6,1,0,Office_A,Desktop_A,63.15,0
U014,2025-12-12 13:02:48,13,4,11.16,4,1,0,Remote_VPN,Laptop_A,2.8,0
U035,2025-12-12 13:08:48,13,4,5.16,5,1,0,Office_A,Laptop_B,19.23,0
U044,2025-12-12 13:09:48,13,4,5.04,5,1,0,Office_A,Laptop_A,6.26,0
U044,2025-12-12 13:10:48,13,4,4.46,7,1,0,Office_A,Laptop_A,92.93,0
U046,2025-12-12 13:13:48,13,4,5.83,1,1,0,Office_A,Desktop_A,60.15,0
U033,2025-12-12 13:14:48,13,4,129.65,22,2,0,Unknown,Unknown_Device,0.98,1
U018,2025-12-12 13:14:48,13,4,13.44,2,1,0,Office_B,Laptop_B,81.77,0
U038,2025-12-12 13:15:48,13,4,3.16,3,1,0,Office_B,Laptop_A,3.72,0
U030,2025-12-12 13:19:48,13,4,3.77,2,1,0,Office_B,Laptop_A,67.26,0
U013,2025-12-12 13:20:48,13,4,18.07,3,1,0,Office_A,Laptop_A,17.23,0
U044,2025-12-12 13:20:48,13,4,4.4,4,1,0,Office_B,Laptop_B,6.64,0
U030,2025-12-12 13:20:48,13,4,7.83,2,1,0,Office_B,Desktop_A,10.26,0
U020,2025-12-12 13:23:48,13,4,4.9,4,1,0,Office_A,Laptop_A,22.48,0
U028,2025-12-12 13:24:48,13,4,10.06,6,1,0,Remote_VPN,Desktop_A,18.41,0
U024,2025-12-12 13:25:48,13,4,7.08,2,1,0,Office_B,Laptop_A,2.14,0
U016,2025-12-12 13:26:48,13,4,7.8,6,1,0,Office_A,Laptop_B,20.73,0
U027,2025-12-12 13:26:48,13,4,9.73,9,1,0,Office_A,Laptop_A,13.09,0
U005,2025-12-12 13:29:48,13,4,15.89,7,1,0,Office_B,Desktop_A,3.72,0
U009,2025-12-12 13:30:48,13,4,5.48,9,1,0,Remote_VPN,Laptop_A,37.91,0
U013,2025-12-12 13:33:48,13,4,15.69,5,1,0,Office_B,Laptop_A,35.97,0
U032,2025-12-12 13:34:48,13,4,4.21,7,1,0,Office_A,Laptop_A,4.04,0
U002,2025-12-12 13:36:47,13,4,2.7,3,1,0,Remote_VPN,Laptop_A,6.1,0
U019,2025-12-12 13:36:48,13,4,17.25,2,1,0,Office_A,Laptop_A,6.86,0
U045,2025-12-12 13:40:48,13,4,7.4,7,1,0,Remote_VPN,Desktop_A,63.32,0
U027,2025-12-12 13:41:48,13,4,8.45,1,1,0,Office_B,Desktop_A,11.7,0
U035,2025-12-12 13:43:48,13,4,20.07,3,1,0,Office_A,Desktop_A,15.4,0
U005,2025-12-12 13:45:48,13,4,10.78,4,1,0,Remote_VPN,Laptop_A,55.46,0
U009,2025-12-12 13:47:48,13,4,6.55,5,1,0,Office_A,Desktop_A,14.88,0
U024,2025-12-12 13:48:48,13,4,1.4,2,1,0,Office_B,Laptop_B,114.66,0
U005,2025-12-12 13:53:48,13,4,5.08,7,1,0,Office_A,Laptop_A,26.6,0
U001,2025-12-12 13:55:47,13,4,6.76,5,1,0,Office_B,Laptop_B,1.33,0
U021,2025-12-12 13:55:48,13,4,3.1,3,1,0,Office_A,Laptop_A,13.49,0
U017,2025-12-12 14:00:48,14,4,10.81,6,1,0,Office_A,Laptop_A,33.56,0
U023,2025-12-12 14:04:48,14,4,94.76,15,1,0,Remote_VPN,Unknown_Device,16.07,1
U039,2025-12-12 14:12:48,14,4,20.92,6,1,0,Office_A,Laptop_B,1.25,0
U032,2025-12-12 14:17:48,14,4,1.29,8,1,0,Office_A,Laptop_A,19.14,0
U046,2025-12-12 14:17:48,14,4,2.82,5,1,0,Office_B,Desktop_A,17.72,0
U019,2025-12-12 14:17:48,14,4,8.19,7,1,0,Office_A,Laptop_A,33.6,0
U045,2025-12-12 14:20:48,14,4,14.07,7,1,0,Office_A,Laptop_A,57.67,0
U003,2025-12-12 14:22:47,14,4,2.39,8,1,0,Office_A,Laptop_A,1.4,0
U026,2025-12-12 14:24:48,14,4,2.45,3,1,0,Office_A,Laptop_B,30.69,0
U037,2025-12-12 14:31:48,14,4,111.97,11,2,0,Remote_VPN,Unknown_Device,11.41,1
U022,2025-12-12 14:31:48,14,4,4.66,4,1,0,Remote_VPN,Desktop_A,6.0,0
U046,2025-12-12 14:32:48,14,4,3.4,10,1,0,Office_B,Desktop_A,71.19,0
U045,2025-12-12 14:37:48,14,4,11.07,4,1,0,Office_A,Desktop_A,26.15,0
U048,2025-12-12 14:47:48,14,4,4.54,7,1,0,Office_A,Desktop_A,9.84,0
U032,2025-12-12 14:49:48,14,4,4.04,4,1,0,Office_B,Laptop_B,74.21,0
U037,2025-12-12 14:53:48,14,4,84.1,19,2,1,Unknown,Laptop_B,6.51,1
U045,2025-12-12 14:59:48,14,4,10.75,3,1,0,Remote_VPN,Desktop_A,84.58,0
U048,2025-12-12 15:08:48,15,4,3.09,2,1,0,Office_A,Desktop_A,37.13,0
U045,2025-12-12 15:09:48,15,4,6.77,2,1,0,Office_B,Laptop_B,13.69,0
U036,2025-12-12 15:17:48,15,4,7.29,2,1,0,Remote_VPN,Laptop_B,24.9,0
U008,2025-12-12 15:20:48,15,4,7.08,7,1,0,Remote_VPN,Desktop_A,14.97,0
U027,2025-12-12 15:23:48,15,4,3.27,4,1,0,Office_B,Laptop_A,18.95,0
U021,2025-12-12 15:25:48,15,4,4.33,4,1,0,Office_A,Laptop_A,11.34,0
U021,2025-12-12 15:33:48,15,4,14.29,3,1,0,Office_A,Desktop_A,5.51,0
U018,2025-12-12 15:34:48,15,4,6.59,8,1,0,Office_A,Laptop_B,69.54,0
U039,2025-12-12 15:37:48,15,4,11.14,7,1,0,Office_A,Laptop_B,13.1,0
U016,2025-12-12 15:37:48,15,4,20.25,4,1,0,Office_A,Laptop_B,28.89,0
U005,2025-12-12 15:38:48,15,4,7.34,4,1,0,Office_A,Desktop_A,13.62,0
U041,2025-12-12 15:41:48,15,4,2.65,5,1,0,Office_A,Laptop_A,16.13,0
U006,2025-12-12 15:43:48,15,4,8.15,1,1,0,Office_B,Laptop_A,33.98,0
U029,2025-12-12 15:51:48,15,4,9.31,4,1,0,Office_A,Desktop_A,5.5,0
U031,2025-12-12 15:54:48,15,4,6.48,5,1,0,Office_A,Desktop_A,24.92,0
U006,2025-12-12 16:11:48,16,4,15.05,7,1,0,Office_B,Laptop_A,10.81,0
U004,2025-12-12 16:12:47,16,4,12.35,5,1,0,Office_A,Laptop_A,4.81,0
U010,2025-12-12 16:12:48,16,4,124.19,18,2,0,Office_A,Laptop_A,50.01,1
U015,2025-12-12 16:23:48,16,4,43.49,13,1,0,Office_A,Laptop_B,7.68,1
U025,2025-12-12 16:25:48,16,4,68.79,19,1,1,Office_A,Desktop_A,8.33,1
U007,2025-12-12 16:45:48,16,4,37.47,7,1,0,Office_A,Laptop_B,13.52,0
U036,2025-12-12 16:56:48,16,4,7.74,7,1,0,Office_B,Laptop_A,19.16,0
U030,2025-12-12 17:02:48,17,4,5.8,3,1,0,Office_A,Laptop_A,5.99,0
U019,2025-12-12 17:41:48,17,4,9.72,5,1,0,Office_A,Laptop_A,34.94,0
U039,2025-12-12 17:44:48,17,4,4.83,7,1,0,Office_B,Desktop_A,12.72,0
U025,2025-12-12 17:47:48,17,4,167.41,19,1,0,Unknown,Unknown_Device,10.06,1
U033,2025-12-12 17:49:48,17,4,114.39,12,2,0,Office_B,Desktop_A,0.79,1
U017,2025-12-12 17:53:48,17,4,15.41,6,1,0,Remote_VPN,Desktop_A,8.6,0
U019,2025-12-12 17:56:48,17,4,6.95,7,1,0,Office_A,Laptop_A,40.55,0
U037,2025-12-12 23:06:48,23,4,81.56,16,3,0,Office_B,Unknown_Device,31.86,1
U010,2025-12-12 23:24:48,23,4,96.95,13,2,0,Office_A,Laptop_A,1.12,1
U037,2025-12-12 23:56:48,23,4,82.82,12,3,0,Remote_VPN,Laptop_A,51.81,1
U025,2025-12-13 01:04:48,1,5,75.8,9,1,0,Remote_VPN,Laptop_A,106.63,1
U033,2025-12-13 01:09:48,1,5,123.03,18,2,0,Office_B,Laptop_A,3.58,1
U010,2025-12-13 01:16:48,1,5,57.26,16,2,1,Office_B,Unknown_Device,74.39,1
U025,2025-12-13 02:00:48,2,5,97.6,8,1,0,Office_A,Unknown_Device,7.22,1
U005,2025-12-13 09:03:48,9,5,8.59,5,1,0,Office_B,Laptop_A,13.16,0
U025,2025-12-13 09:06:48,9,5,57.07,17,4,2,Office_A,Desktop_A,0.1,1
U037,2025-12-13 09:07:48,9,5,93.0,8,2,1,Office_B,Laptop_B,54.26,1
U011,2025-12-13 09:15:48,9,5,12.19,3,1,0,Remote_VPN,Laptop_A,7.3,0
U043,2025-12-13 09:15:48,9,5,91.59,18,1,0,Unknown,Unknown_Device,47.42,1
U005,2025-12-13 09:20:48,9,5,19.99,2,1,0,Office_A,Laptop_A,22.08,0
U007,2025-12-13 09:30:48,9,5,10.87,7,1,0,Office_A,Laptop_A,22.05,0
U005,2025-12-13 09:30:48,9,5,10.15,7,1,0,Office_A,Laptop_A,60.26,0
U002,2025-12-13 09:49:47,9,5,22.93,5,1,0,Office_A,Laptop_A,17.89,0
U010,2025-12-13 10:01:48,10,5,55.88,13,1,1,Unknown,Laptop_A,14.56,1
U049,2025-12-13 10:05:48,10,5,19.04,5,1,0,Office_B,Laptop_B,5.53,0
U030,2025-12-13 10:05:48,10,5,19.1,3,1,0,Office_B,Laptop_B,4.3,0
U035,2025-12-13 10:14:48,10,5,11.39,6,1,0,Office_B,Laptop_A,24.79,0
U021,2025-12-13 10:18:48,10,5,4.43,4,1,0,Remote_VPN,Laptop_B,39.52,0
U011,2025-12-13 10:19:48,10,5,7.2,3,1,0,Office_A,Desktop_A,81.03,0
U048,2025-12-13 10:20:48,10,5,4.4,2,1,0,Office_A,Desktop_A,18.7,0
U041,2025-12-13 10:22:48,10,5,11.45,7,1,0,Office_A,Laptop_A,7.95,0
U028,2025-12-13 10:27:48,10,5,7.9,9,1,0,Office_A,Laptop_A,10.96,0
U011,2025-12-13 10:29:48,10,5,13.46,6,1,0,Office_A,Desktop_A,31.02,0
U015,2025-12-13 10:30:48,10,5,104.48,11,1,0,Office_B,Laptop_A,9.96,1
U037,2025-12-13 10:31:48,10,5,70.5,13,3,0,Office_B,Laptop_B,28.38,1
U014,2025-12-13 10:39:48,10,5,6.33,5,1,0,Office_A,Desktop_A,1.96,0
U015,2025-12-13 10:42:48,10,5,35.5,15,1,0,Remote_VPN,Unknown_Device,29.04,1
U035,2025-12-13 10:46:48,10,5,17.85,5,1,0,Office_A,Desktop_A,92.73,0
U047,2025-12-13 10:51:48,10,5,6.58,7,1,0,Office_A,Laptop_A,49.13,0
U041,2025-12-13 10:52:48,10,5,10.84,4,1,0,Office_B,Desktop_A,17.3,0
U042,2025-12-13 10:57:48,10,5,6.53,5,1,0,Office_B,Laptop_A,38.88,0
U008,2025-12-13 10:59:48,10,5,3.42,1,1,0,Office_A,Laptop_B,16.99,0
U027,2025-12-13 10:59:48,10,5,14.66,2,1,0,Office_B,Laptop_A,3.59,0
U034,2025-12-13 11:01:48,11,5,23.38,4,1,0,Office_A,Laptop_B,81.69,0
U039,2025-12-13 11:01:48,11,5,4.0,8,1,0,Office_A,Laptop_A,15.31,0
U019,2025-12-13 11:05:48,11,5,19.86,4,1,0,Office_A,Laptop_A,103.52,0
U048,2025-12-13 11:12:48,11,5,22.22,1,1,0,Office_B,Laptop_A,35.94,0
U014,2025-12-13 11:18:48,11,5,12.33,4,1,0,Office_A,Laptop_B,50.18,0
U038,2025-12-13 11:28:48,11,5,2.13,4,1,0,Office_B,Laptop_A,6.56,0
U034,2025-12-13 11:28:48,11,5,10.46,7,1,0,Office_B,Desktop_A,22.47,0
U032,2025-12-13 11:29:48,11,5,4.34,3,1,0,Office_A,Laptop_A,35.37,0
U004,2025-12-13 11:33:47,11,5,2.99,8,1,0,Office_A,Laptop_A,15.08,0
U020,2025-12-13 11:33:48,11,5,7.4,2,1,0,Office_A,Desktop_A,14.12,0
U033,2025-12-13 11:34:48,11,5,58.18,16,1,1,Office_A,Laptop_A,37.53,1
U050,2025-12-13 11:36:48,11,5,12.78,9,1,0,Office_A,Laptop_A,39.31,0
U003,2025-12-13 11:38:47,11,5,11.12,9,1,0,Office_A,Laptop_A,78.43,0
U047,2025-12-13 11:41:48,11,5,4.73,5,1,0,Office_A,Laptop_A,57.67,0
U011,2025-12-13 11:41:48,11,5,11.32,3,1,0,Office_B,Laptop_B,45.73,0
U009,2025-12-13 11:42:48,11,5,13.49,5,1,0,Remote_VPN,Desktop_A,12.03,0
U050,2025-12-13 11:49:48,11,5,13.15,1,1,0,Office_A,Laptop_A,125.2,0
U021,2025-12-13 11:53:48,11,5,7.66,3,1,0,Office_A,Laptop_B,1.31,0
U012,2025-12-13 11:55:48,11,5,8.84,3,1,0,Office_A,Laptop_B,26.55,0
U016,2025-12-13 11:56:48,11,5,14.9,3,1,0,Office_A,Laptop_A,6.43,0
U031,2025-12-13 11:58:48,11,5,16.82,7,1,0,Office_A,Laptop_A,12.84,0
U002,2025-12-13 11:59:47,11,5,9.82,4,1,0,Office_A,Laptop_A,2.99,0
U005,2025-12-13 12:03:48,12,5,5.59,0,1,0,Office_A,Laptop_A,3.38,0
U040,2025-12-13 12:09:48,12,5,9.37,7,1,0,Office_A,Desktop_A,10.06,0
U020,2025-12-13 12:09:48,12,5,15.95,9,1,0,Office_A,Laptop_B,43.8,0
U018,2025-12-13 12:09:48,12,5,16.43,5,1,0,Office_A,Laptop_A,21.6,0
U044,2025-12-13 12:09:48,12,5,10.34,5,1,0,Office_B,Laptop_B,58.53,0
U024,2025-12-13 12:11:48,12,5,8.49,7,1,0,Office_B,Desktop_A,59.4,0
U003,2025-12-13 12:16:47,12,5,7.23,5,1,0,Office_A,Laptop_A,9.73,0
U044,2025-12-13 12:16:48,12,5,8.26,5,1,0,Office_B,Laptop_A,20.66,0
U007,2025-12-13 12:16:48,12,5,17.19,5,1,0,Office_B,Laptop_A,32.44,0
U050,2025-12-13 12:18:48,12,5,8.53,4,1,0,Office_A,Laptop_A,16.6,0
U036,2025-12-13 12:20:48,12,5,5.32,9,1,0,Office_A,Laptop_A,94.93,0
U026,2025-12-13 12:22:48,12,5,3.97,3,1,0,Office_B,Desktop_A,3.67,0
U009,2025-12-13 12:24:48,12,5,3.58,5,1,0,Office_B,Laptop_A,71.25,0
U012,2025-12-13 12:25:48,12,5,11.1,4,1,0,Office_A,Laptop_A,59.57,0
U009,2025-12-13 12:29:48,12,5,8.21,8,1,0,Office_A,Desktop_A,19.98,0
U008,2025-12-13 12:30:48,12,5,8.03,4,1,0,Office_B,Laptop_A,3.06,0
U047,2025-12-13 12:31:48,12,5,9.31,6,1,0,Office_A,Laptop_B,72.17,0
U014,2025-12-13 12:32:48,12,5,17.03,3,1,0,Office_B,Desktop_A,11.01,0
U032,2025-12-13 12:33:48,12,5,8.19,4,1,0,Office_B,Desktop_A,56.17,0
U029,2025-12-13 12:34:48,12,5,14.32,6,1,0,Office_A,Laptop_B,119.48,0
U035,2025-12-13 12:34:48,12,5,5.04,3,1,0,Office_A,Desktop_A,2.21,0
U006,2025-12-13 12:34:48,12,5,17.18,1,1,0,Office_A,Desktop_A,57.29,0
U042,2025-12-13 12:35:48,12,5,7.19,5,1,0,Office_B,Laptop_A,162.23,0
U050,2025-12-13 12:35:48,12,5,20.68,5,1,0,Office_A,Laptop_A,6.48,0
U012,2025-12-13 12:35:48,12,5,3.98,5,1,0,Office_A,Desktop_A,2.59,0
U024,2025-12-13 12:36:48,12,5,10.59,6,1,0,Office_A,Desktop_A,6.49,0
U042,2025-12-13 12:37:48,12,5,14.29,6,1,0,Office_A,Laptop_A,45.74,0
U006,2025-12-13 12:41:48,12,5,14.53,1,1,0,Remote_VPN,Desktop_A,34.01,0
U017,2025-12-13 12:42:48,12,5,14.9,8,1,0,Office_A,Laptop_A,4.39,0
U029,2025-12-13 12:43:48,12,5,3.74,5,1,0,Remote_VPN,Laptop_B,117.6,0
U022,2025-12-13 12:48:48,12,5,4.69,10,1,0,Office_A,Laptop_B,8.16,0
U042,2025-12-13 12:55:48,12,5,8.93,7,1,0,Office_B,Desktop_A,0.83,0
U048,2025-12-13 12:57:48,12,5,12.24,7,1,0,Office_A,Laptop_B,24.23,0
U013,2025-12-13 12:58:48,12,5,2.61,6,1,0,Office_A,Desktop_A,45.98,0
U001,2025-12-13 13:01:47,13,5,9.56,2,1,0,Office_B,Laptop_B,77.37,0
U028,2025-12-13 13:09:48,13,5,13.76,2,1,0,Office_A,Desktop_A,6.32,0
U029,2025-12-13 13:10:48,13,5,10.3,4,1,0,Office_A,Laptop_A,6.79,0
U040,2025-12-13 13:12:48,13,5,11.39,7,1,0,Remote_VPN,Desktop_A,109.18,0
U040,2025-12-13 13:12:48,13,5,10.34,1,1,0,Office_A,Desktop_A,29.02,0
U007,2025-12-13 13:12:48,13,5,13.1,4,1,0,Office_A,Desktop_A,3.99,0
U011,2025-12-13 13:15:48,13,5,3.95,11,1,0,Remote_VPN,Laptop_A,42.79,0
U047,2025-12-13 13:16:48,13,5,19.51,9,1,0,Office_A,Laptop_A,11.35,0
U013,2025-12-13 13:16:48,13,5,2.93,5,1,0,Office_A,Laptop_B,1.89,0
U031,2025-12-13 13:17:48,13,5,3.67,2,1,0,Office_B,Laptop_A,48.25,0
U049,2025-12-13 13:17:48,13,5,7.53,6,1,0,Office_A,Desktop_A,1.79,0
U016,2025-12-13 13:19:48,13,5,7.82,10,1,0,Remote_VPN,Desktop_A,27.74,0
U009,2025-12-13 13:19:48,13,5,5.53,3,1,0,Office_B,Laptop_A,108.94,0
U012,2025-12-13 13:21:48,13,5,6.0,5,1,0,Remote_VPN,Laptop_A,42.29,0
U040,2025-12-13 13:22:48,13,5,6.56,2,1,0,Office_A,Desktop_A,24.64,0
U017,2025-12-13 13:25:48,13,5,8.09,3,1,0,Office_B,Laptop_A,26.39,0
U042,2025-12-13 13:29:48,13,5,7.29,3,1,0,Office_A,Laptop_A,51.3,0
U024,2025-12-13 13:29:48,13,5,5.08,7,1,0,Office_B,Laptop_A,18.35,0
U049,2025-12-13 13:33:48,13,5,13.7,2,1,0,Office_A,Desktop_A,15.7,0
U011,2025-12-13 13:35:48,13,5,11.12,4,1,0,Office_A,Laptop_A,58.27,0
U048,2025-12-13 13:38:48,13,5,12.54,7,1,0,Office_A,Laptop_A,73.04,0
U013,2025-12-13 13:39:48,13,5,20.9,8,1,0,Office_A,Laptop_A,77.25,0
U047,2025-12-13 13:39:48,13,5,5.35,5,1,0,Office_B,Desktop_A,45.09,0
U009,2025-12-13 13:42:48,13,5,2.41,6,1,0,Office_B,Laptop_A,16.42,0
U008,2025-12-13 13:42:48,13,5,2.36,4,1,0,Office_B,Laptop_B,28.09,0
U005,2025-12-13 13:46:48,13,5,15.7,4,1,0,Office_A,Desktop_A,25.17,0
U005,2025-12-13 13:48:48,13,5,4.54,3,1,0,Office_A,Laptop_A,8.29,0
U017,2025-12-13 13:49:48,13,5,6.38,11,1,0,Office_A,Desktop_A,19.15,0
U044,2025-12-13 13:49:48,13,5,11.76,5,1,0,Remote_VPN,Desktop_A,7.94,0
U041,2025-12-13 13:49:48,13,5,9.04,5,1,0,Remote_VPN,Laptop_B,25.14,0
U048,2025-12-13 13:56:48,13,5,10.94,4,1,0,Office_A,Laptop_B,26.0,0
U046,2025-12-13 14:02:48,14,5,4.38,2,1,0,Office_A,Laptop_A,26.94,0
U029,2025-12-13 14:03:48,14,5,16.17,4,1,0,Office_A,Laptop_A,26.39,0
U050,2025-12-13 14:06:48,14,5,12.64,4,1,0,Office_B,Laptop_B,13.03,0
U030,2025-12-13 14:07:48,14,5,3.16,4,1,0,Office_A,Laptop_A,20.42,0
U009,2025-12-13 14:11:48,14,5,4.59,5,1,0,Office_A,Laptop_A,4.25,0
U008,2025-12-13 14:13:48,14,5,3.89,8,1,0,Office_A,Laptop_A,12.84,0
U005,2025-12-13 14:19:48,14,5,2.04,2,1,0,Office_A,Laptop_B,3.68,0
U048,2025-12-13 14:23:48,14,5,10.54,5,1,0,Office_A,Laptop_A,3.6,0
U024,2025-12-13 14:24:48,14,5,9.77,2,1,0,Office_A,Laptop_A,0.8,0
U020,2025-12-13 14:27:48,14,5,3.32,6,1,0,Office_A,Desktop_A,9.89,0
U015,2025-12-13 14:29:48,14,5,105.31,9,2,0,Remote_VPN,Laptop_A,17.88,1
U037,2025-12-13 14:32:48,14,5,122.67,18,1,1,Remote_VPN,Laptop_A,33.85,1
U028,2025-12-13 14:40:48,14,5,8.77,6,1,0,Office_A,Laptop_A,30.17,0
U041,2025-12-13 14:44:48,14,5,5.48,6,1,0,Office_A,Laptop_A,69.63,0
U004,2025-12-13 14:48:47,14,5,13.75,6,1,0,Remote_VPN,Laptop_A,20.94,0
U020,2025-12-13 14:49:48,14,5,14.28,9,1,0,Office_A,Laptop_A,11.5,0
U041,2025-12-13 14:53:48,14,5,8.96,1,1,0,Office_B,Laptop_A,5.0,0
U014,2025-12-13 14:57:48,14,5,17.08,13,1,0,Office_A,Laptop_A,65.25,0
U035,2025-12-13 15:00:48,15,5,15.19,6,1,0,Office_B,Laptop_A,7.06,0
U018,2025-12-13 15:04:48,15,5,16.98,1,1,0,Office_B,Laptop_B,12.62,0
U031,2025-12-13 15:13:48,15,5,8.84,1,1,0,Office_B,Laptop_B,2.84,0
U005,2025-12-13 15:14:48,15,5,4.86,7,1,0,Office_A,Desktop_A,21.83,0
U003,2025-12-13 15:40:47,15,5,1.39,7,1,0,Office_A,Laptop_A,71.76,0
U039,2025-12-13 15:41:48,15,5,8.6,6,1,0,Office_B,Laptop_A,4.39,0
U049,2025-12-13 15:44:48,15,5,3.34,6,1,0,Office_A,Laptop_A,12.11,0
U032,2025-12-13 15:46:48,15,5,7.6,5,1,0,Office_A,Laptop_A,44.96,0
U010,2025-12-13 15:47:48,15,5,87.1,15,2,0,Office_A,Unknown_Device,80.5,1
U033,2025-12-13 15:49:48,15,5,196.53,18,1,1,Office_B,Laptop_A,76.82,1
U041,2025-12-13 15:58:48,15,5,24.19,10,1,0,Office_B,Laptop_B,18.38,0
U015,2025-12-13 16:08:48,16,5,64.96,15,2,0,Office_B,Laptop_B,10.37,1
U010,2025-12-13 16:09:48,16,5,144.2,12,1,0,Office_A,Laptop_A,0.28,1
U015,2025-12-13 16:21:48,16,5,61.89,11,3,1,Remote_VPN,Unknown_Device,62.53,1
U040,2025-12-13 16:48:48,16,5,2.92,7,1,0,Office_B,Laptop_B,43.9,0
U028,2025-12-13 16:52:48,16,5,7.97,6,1,0,Office_A,Laptop_A,12.12,0
U030,2025-12-13 16:53:48,16,5,13.16,5,1,0,Office_A,Desktop_A,11.79,0
U048,2025-12-13 16:56:48,16,5,8.25,1,1,0,Office_B,Laptop_A,1.35,0
U043,2025-12-13 17:25:48,17,5,80.09,11,1,0,Office_A,Unknown_Device,7.37,1
U038,2025-12-13 17:44:48,17,5,1.98,4,1,0,Office_A,Desktop_A,47.58,0
U043,2025-12-13 22:36:48,22,5,113.94,16,3,0,Remote_VPN,Desktop_A,27.05,1
U037,2025-12-13 22:45:48,22,5,21.21,11,2,0,Remote_VPN,Unknown_Device,1.5,1
U043,2025-12-13 23:47:48,23,5,119.5,20,1,0,Remote_VPN,Laptop_A,86.33,1
U037,2025-12-13 23:51:48,23,5,68.61,8,3,0,Remote_VPN,Unknown_Device,82.21,1
U025,2025-12-13 23:58:48,23,5,109.44,16,1,0,Unknown,Laptop_A,10.44,1
U037,2025-12-14 00:31:48,0,6,74.64,22,1,0,Unknown,Unknown_Device,6.02,1
U043,2025-12-14 02:13:48,2,6,139.52,25,1,0,Office_B,Laptop_A,34.39,1
U037,2025-12-14 03:10:48,3,6,30.83,13,1,2,Remote_VPN,Unknown_Device,1.94,1
U010,2025-12-14 09:02:48,9,6,83.75,13,1,2,Office_A,Laptop_B,6.38,1
U037,2025-12-14 09:02:48,9,6,121.4,12,1,1,Office_B,Laptop_B,10.69,1
U010,2025-12-14 09:03:48,9,6,81.4,15,3,1,Office_A,Desktop_A,96.77,1
U044,2025-12-14 09:24:48,9,6,6.43,9,1,0,Office_A,Desktop_A,13.67,0
U032,2025-12-14 09:29:48,9,6,11.01,7,1,0,Office_A,Laptop_A,56.26,0
U044,2025-12-14 09:29:48,9,6,5.61,4,1,0,Office_A,Desktop_A,105.0,0
U016,2025-12-14 09:33:48,9,6,22.95,6,1,0,Office_B,Desktop_A,47.55,0
U028,2025-12-14 09:42:48,9,6,8.69,3,1,0,Office_A,Laptop_A,58.86,0
U038,2025-12-14 09:45:48,9,6,24.11,5,1,0,Remote_VPN,Desktop_A,13.68,0
U028,2025-12-14 09:49:48,9,6,9.1,8,1,0,Office_B,Laptop_A,16.52,0
U014,2025-12-14 09:54:48,9,6,6.92,5,1,0,Office_B,Laptop_A,36.26,0
U028,2025-12-14 09:56:48,9,6,5.88,5,1,0,Office_A,Laptop_B,19.32,0
U009,2025-12-14 10:04:48,10,6,13.26,2,1,0,Office_B,Laptop_A,10.24,0
U018,2025-12-14 10:04:48,10,6,4.32,4,1,0,Office_A,Laptop_B,38.19,0
